Structure Number,Structure Name,Asset Class,Structure Type,Inventory Date,Road No.,km,Municipality,Maintenance Region,Magisterial District,Analysis Date,Inspection Item,Activity,Position,Qty Budget,Unit Cost,Unit,Cost,U,Adj. U,RMax2,B/C,WorkYear
B5028,ROAD OVER RAIL AT MATROOSBERG,Bridge,Bridge,10/29/2019,MR00295+,3.76,Breede Vallei,Cape Winelands,Cape Winelands,6/30/2022,06. Abutments, 102. Apply silanes,BU,120.00,510.00,m2,61200.00,3,4,9,15.00,2
B5028,ROAD OVER RAIL AT MATROOSBERG,Bridge,Bridge,10/29/2019,MR00295+,3.76,Breede Vallei,Cape Winelands,Cape Winelands,6/30/2022,20. Decks and Slabs, 702. Traffic accommodation-Low (< 10 000 vpd),S1,1.00,146090.00,LS,146090.00,3,4,9,6.00,3
B5028,ROAD OVER RAIL AT MATROOSBERG,Bridge,Bridge,10/29/2019,MR00295+,3.76,Breede Vallei,Cape Winelands,Cape Winelands,6/30/2022,20. Decks and Slabs, 125. Waterproofing of top surface,S1,300.00,1660.00,m2,498000.00,3,4,9,2.00,3
B5028,ROAD OVER RAIL AT MATROOSBERG,Bridge,Bridge,10/29/2019,MR00295+,3.76,Breede Vallei,Cape Winelands,Cape Winelands,6/30/2022,18. Longitudinal Members, 953. Ad-hoc item (describe under Remarks),S1,390.00,1140.00,No,444600.00,3,4,9,2.00,3
B5028,ROAD OVER RAIL AT MATROOSBERG,Bridge,Bridge,10/29/2019,MR00295+,3.76,Breede Vallei,Cape Winelands,Cape Winelands,6/30/2022,17. Expansion Joints, 316. Replace pressfit seal with silicone,BU,52.00,1660.00,m,86320.00,3,4,9,10.00,3
B5028,ROAD OVER RAIL AT MATROOSBERG,Bridge,Bridge,10/29/2019,MR00295+,3.76,Breede Vallei,Cape Winelands,Cape Winelands,6/30/2022,11. Parapet, 118. Repair spall (including honeycombing),S1,20.00,790.00,L,15800.00,2,4,4,25.00,1
B5028,ROAD OVER RAIL AT MATROOSBERG,Bridge,Bridge,10/29/2019,MR00295+,3.76,Breede Vallei,Cape Winelands,Cape Winelands,6/30/2022,11. Parapet, 101. Apply protective coating,S1,120.00,510.00,m2,61200.00,3,4,4,7.00,3
B5028,ROAD OVER RAIL AT MATROOSBERG,Bridge,Bridge,10/29/2019,MR00295+,3.76,Breede Vallei,Cape Winelands,Cape Winelands,6/30/2022,09. Superstructure Drainage, 953. Ad-hoc item (describe under Remarks),S1,1.00,1140.00,No,1140.00,3,4,4,351.00,1
B5028,ROAD OVER RAIL AT MATROOSBERG,Bridge,Bridge,10/29/2019,MR00295+,3.76,Breede Vallei,Cape Winelands,Cape Winelands,6/30/2022,06. Abutments, 118. Repair spall (including honeycombing),BU,120.00,790.00,L,94800.00,3,4,9,9.00,3
B5028,ROAD OVER RAIL AT MATROOSBERG,Bridge,Bridge,10/29/2019,MR00295+,3.76,Breede Vallei,Cape Winelands,Cape Winelands,6/30/2022,06. Abutments, 654. Access-using scaffold (< 10 m),BU,1.00,4910.00,No,4910.00,3,4,9,183.00,1
B5029,"ELANDS RIVER CULVERT NEAR VILLIERSDORP

",Bridge,Bridge Cellular,11/1/2019,TR03001,30.61,Theewaterskloof,Paarl,Overberg,6/30/2022,09. Parapets / Handrails, 120. Seal cracks,E1,10.00,790.00,m,7900.00,2,4,1,13.00,2
B5029,"ELANDS RIVER CULVERT NEAR VILLIERSDORP

",Bridge,Bridge Cellular,11/1/2019,TR03001,30.61,Theewaterskloof,Paarl,Overberg,6/30/2022,14. Miscellaneous Items, 953. Ad-hoc item (describe under Remarks),"BA,BE,AC",20.00,1140.00,No,22800.00,2,4,1,4.00,3
B5029,"ELANDS RIVER CULVERT NEAR VILLIERSDORP

",Bridge,Bridge Cellular,11/1/2019,TR03001,30.61,Theewaterskloof,Paarl,Overberg,6/30/2022,10. Walls, 108. Cut back reinforcement (tie rods) and make good,C2,5.00,240.00,No,1200.00,2,4,1,83.00,1
B5029,"ELANDS RIVER CULVERT NEAR VILLIERSDORP

",Bridge,Bridge Cellular,11/1/2019,TR03001,30.61,Theewaterskloof,Paarl,Overberg,6/30/2022,05. Waterway, 404. Remove trees (girth < 500 mm),"BE,AC",20.00,790.00,No,15800.00,1,1,1,6.00,3
B5029,"ELANDS RIVER CULVERT NEAR VILLIERSDORP

",Bridge,Bridge Cellular,11/1/2019,TR03001,30.61,Theewaterskloof,Paarl,Overberg,6/30/2022,10. Walls, 118. Repair spall (including honeycombing),C2,50.00,790.00,L,39500.00,2,4,1,3.00,3
B5029,"ELANDS RIVER CULVERT NEAR VILLIERSDORP

",Bridge,Bridge Cellular,11/1/2019,TR03001,30.61,Theewaterskloof,Paarl,Overberg,6/30/2022,08. Guardrails, 466. Replace bolts and washers,E1,40.00,360.00,No,14400.00,1,1,1,7.00,3
B5030,SPREEUDRIFTSPRUIT CULVERT NEAR VILLIERSDORP,Bridge,Bridge Cellular,11/2/2019,TR03001,29.93,Theewaterskloof,Paarl,Overberg,6/30/2022,05. Waterway, 209. Clear siltation,AC,50.00,670.00,m3,33500.00,1,1,1,3.00,3
B5030,SPREEUDRIFTSPRUIT CULVERT NEAR VILLIERSDORP,Bridge,Bridge Cellular,11/2/2019,TR03001,29.93,Theewaterskloof,Paarl,Overberg,6/30/2022,05. Waterway, 404. Remove trees (girth < 500 mm),AC,100.00,790.00,No,79000.00,1,1,1,1.00,3
B5030,SPREEUDRIFTSPRUIT CULVERT NEAR VILLIERSDORP,Bridge,Bridge Cellular,11/2/2019,TR03001,29.93,Theewaterskloof,Paarl,Overberg,6/30/2022,08. Guardrails, 466. Replace bolts and washers,AC,20.00,360.00,No,7200.00,1,1,1,14.00,2
B5030,SPREEUDRIFTSPRUIT CULVERT NEAR VILLIERSDORP,Bridge,Bridge Cellular,11/2/2019,TR03001,29.93,Theewaterskloof,Paarl,Overberg,6/30/2022,10. Walls, 108. Cut back reinforcement (tie rods) and make good,AC,10.00,240.00,No,2400.00,1,1,1,42.00,1
B5030,SPREEUDRIFTSPRUIT CULVERT NEAR VILLIERSDORP,Bridge,Bridge Cellular,11/2/2019,TR03001,29.93,Theewaterskloof,Paarl,Overberg,6/30/2022,10. Walls, 118. Repair spall (including honeycombing),AC,100.00,790.00,L,79000.00,2,4,1,1.00,3
B5030,SPREEUDRIFTSPRUIT CULVERT NEAR VILLIERSDORP,Bridge,Bridge Cellular,11/2/2019,TR03001,29.93,Theewaterskloof,Paarl,Overberg,6/30/2022,10. Walls, 120. Seal cracks,E1,5.00,790.00,m,3950.00,2,4,1,25.00,1
B5030,SPREEUDRIFTSPRUIT CULVERT NEAR VILLIERSDORP,Bridge,Bridge Cellular,11/2/2019,TR03001,29.93,Theewaterskloof,Paarl,Overberg,6/30/2022,11. Top Slab, 118. Repair spall (including honeycombing),C3,50.00,790.00,L,39500.00,2,4,1,3.00,3
B5031,SAND RIVER,Bridge,Bridge,11/26/2019,TR02501,17.57,Drakenstein,Paarl,Cape Winelands,6/30/2022,11. Parapet, 118. Repair spall (including honeycombing),AS,100.00,790.00,L,79000.00,2,4,4,5.00,3
B5031,SAND RIVER,Bridge,Bridge,11/26/2019,TR02501,17.57,Drakenstein,Paarl,Cape Winelands,6/30/2022,09. Superstructure Drainage, 353. Extend scupper below deck soffit,AS,16.00,3280.00,No,52480.00,3,4,9,17.00,2
B5031,SAND RIVER,Bridge,Bridge,11/26/2019,TR02501,17.57,Drakenstein,Paarl,Cape Winelands,6/30/2022,09. Superstructure Drainage, 208. Clear scuppers,AS,32.00,360.00,No,11520.00,1,1,9,78.00,1
B5031,SAND RIVER,Bridge,Bridge,11/26/2019,TR02501,17.57,Drakenstein,Paarl,Cape Winelands,6/30/2022,09. Superstructure Drainage, 206. Clear channel,AS,40.00,160.00,m,6400.00,1,1,9,141.00,1
B5031,SAND RIVER,Bridge,Bridge,11/26/2019,TR02501,17.57,Drakenstein,Paarl,Cape Winelands,6/30/2022,07. Wing/ Retaining Walls, 120. Seal cracks,BU,60.00,790.00,m,47400.00,2,4,9,19.00,2
B5031,SAND RIVER,Bridge,Bridge,11/26/2019,TR02501,17.57,Drakenstein,Paarl,Cape Winelands,6/30/2022,20. Decks and Slabs, 120. Seal cracks,AS,60.00,790.00,m,47400.00,3,4,4,8.00,3
B5031,SAND RIVER,Bridge,Bridge,11/26/2019,TR02501,17.57,Drakenstein,Paarl,Cape Winelands,6/30/2022,14. Piers & Columns, 120. Seal cracks,P1,15.00,790.00,m,11850.00,3,4,9,76.00,1
B5031,SAND RIVER,Bridge,Bridge,11/26/2019,TR02501,17.57,Drakenstein,Paarl,Cape Winelands,6/30/2022,20. Decks and Slabs, 118. Repair spall (including honeycombing),AS,50.00,790.00,L,39500.00,3,4,4,10.00,2
B5032,BOT RIVER,Bridge,Bridge,11/26/2019,TR02501,18.83,Drakenstein,Paarl,Cape Winelands,6/30/2022,14. Piers & Columns, 120. Seal cracks,P1,4.00,790.00,m,3160.00,2,4,1,32.00,1
B5032,BOT RIVER,Bridge,Bridge,11/26/2019,TR02501,18.83,Drakenstein,Paarl,Cape Winelands,6/30/2022,07. Wing/ Retaining Walls, 101. Apply protective coating,BU,12.00,510.00,m2,6120.00,2,4,1,16.00,2
B5032,BOT RIVER,Bridge,Bridge,11/26/2019,TR02501,18.83,Drakenstein,Paarl,Cape Winelands,6/30/2022,21. Miscellaneous Items, 620. Install structure number plate,BU,2.00,5700.00,No,11400.00,2,4,1,9.00,3
B5032,BOT RIVER,Bridge,Bridge,11/26/2019,TR02501,18.83,Drakenstein,Paarl,Cape Winelands,6/30/2022,20. Decks and Slabs, 101. Apply protective coating,AS,24.00,510.00,m2,12240.00,2,4,1,8.00,3
B5032,BOT RIVER,Bridge,Bridge,11/26/2019,TR02501,18.83,Drakenstein,Paarl,Cape Winelands,6/30/2022,08. Surfacing, 207. Clear debris,AS,4.00,790.00,m3,3160.00,2,4,1,32.00,1
B5032,BOT RIVER,Bridge,Bridge,11/26/2019,TR02501,18.83,Drakenstein,Paarl,Cape Winelands,6/30/2022,06. Abutments, 120. Seal cracks,BU,5.00,790.00,m,3950.00,2,4,1,25.00,1
B5032,BOT RIVER,Bridge,Bridge,11/26/2019,TR02501,18.83,Drakenstein,Paarl,Cape Winelands,6/30/2022,11. Parapet, 456. New pedestrian parapet,AS,64.00,5390.00,m,344960.00,3,4,4,1.00,3
B5033,DIEP RIVER AT DE GRENDAL,Bridge,Bridge,11/6/2019,TR02501,33.83,Swartland,Paarl,West Coast,6/30/2022,15. Bearings, 953. Ad-hoc item (describe under Remarks),BU,3.00,1140.00,No,3420.00,1,1,4,117.00,1
B5034,HOL RIVER,Bridge,Bridge,11/6/2019,MR00552+,6.71,Matzikama,West Coast,West Coast,6/30/2022,10. Kerbs / Sidewalks, 118. Repair spall (including honeycombing),AS,5000.00,790.00,L,3950000.00,2,4,4,0.00,3
B5034,HOL RIVER,Bridge,Bridge,11/6/2019,MR00552+,6.71,Matzikama,West Coast,West Coast,6/30/2022,20. Decks and Slabs, 118. Repair spall (including honeycombing),S4,1000.00,790.00,L,790000.00,2,4,4,1.00,3
B5034,HOL RIVER,Bridge,Bridge,11/6/2019,MR00552+,6.71,Matzikama,West Coast,West Coast,6/30/2022,18. Longitudinal Members, 118. Repair spall (including honeycombing),AS,5000.00,790.00,L,3950000.00,3,4,9,0.00,3
B5034,HOL RIVER,Bridge,Bridge,11/6/2019,MR00552+,6.71,Matzikama,West Coast,West Coast,6/30/2022,17. Expansion Joints, 316. Replace pressfit seal with silicone,AP,90.00,1660.00,m,149400.00,2,4,1,1.00,3
B5034,HOL RIVER,Bridge,Bridge,11/6/2019,MR00552+,6.71,Matzikama,West Coast,West Coast,6/30/2022,14. Piers & Columns, 120. Seal cracks,P2,2.00,790.00,m,0.00,0,0,1,9999999.00,1
B5034,HOL RIVER,Bridge,Bridge,11/6/2019,MR00552+,6.71,Matzikama,West Coast,West Coast,6/30/2022,14. Piers & Columns, 120. Seal cracks,P1,2.00,790.00,m,0.00,0,0,1,9999999.00,1
B5034,HOL RIVER,Bridge,Bridge,11/6/2019,MR00552+,6.71,Matzikama,West Coast,West Coast,6/30/2022,11. Parapet, 457. New traffic barrier (Concrete F-Shape/NJ),AS,100.00,12220.00,m,1222000.00,2,4,4,0.00,3
B5034,HOL RIVER,Bridge,Bridge,11/6/2019,MR00552+,6.71,Matzikama,West Coast,West Coast,6/30/2022,09. Superstructure Drainage, 206. Clear channel,AS,2.00,160.00,m,320.00,2,4,1,312.00,1
B5034,HOL RIVER,Bridge,Bridge,11/6/2019,MR00552+,6.71,Matzikama,West Coast,West Coast,6/30/2022,08. Surfacing, 502. Resurface or patch,AS,10.00,790.00,m2,7900.00,2,4,1,13.00,2
B5034,HOL RIVER,Bridge,Bridge,11/6/2019,MR00552+,6.71,Matzikama,West Coast,West Coast,6/30/2022,03. Waterway, 209. Clear siltation,AS,50.00,670.00,m3,33500.00,3,4,4,12.00,2
B5034,HOL RIVER,Bridge,Bridge,11/6/2019,MR00552+,6.71,Matzikama,West Coast,West Coast,6/30/2022,02. Guardrail, 455. New guardrail (single and double),BU,40.00,1010.00,m,40400.00,2,4,9,22.00,1
B5034,HOL RIVER,Bridge,Bridge,11/6/2019,MR00552+,6.71,Matzikama,West Coast,West Coast,6/30/2022,14. Piers & Columns, 118. Repair spall (including honeycombing),P1,250.00,790.00,L,0.00,0,0,1,9999999.00,1
B5043,"OLIFANTSKUIL RIVER
",Bridge,Bridge,12/9/2019,"TR02101
",23.64,Swartland,Ceres,West Coast,6/30/2022,20. Decks and Slabs, 118. Repair spall (including honeycombing),S5,2.00,790.00,L,0.00,0,0,4,9999999.00,1
B5043,"OLIFANTSKUIL RIVER
",Bridge,Bridge,12/9/2019,"TR02101
",23.64,Swartland,Ceres,West Coast,6/30/2022,13. Pier Foundations, 157. Mass concrete backfill,P1,3.00,5820.00,m3,0.00,0,0,4,9999999.00,1
B5043,"OLIFANTSKUIL RIVER
",Bridge,Bridge,12/9/2019,"TR02101
",23.64,Swartland,Ceres,West Coast,6/30/2022,03. Waterway, 207. Clear debris,AS,3.00,790.00,m3,2370.00,1,1,4,169.00,1
B5043,"OLIFANTSKUIL RIVER
",Bridge,Bridge,12/9/2019,"TR02101
",23.64,Swartland,Ceres,West Coast,6/30/2022,03. Waterway, 209. Clear siltation,AP,5.00,670.00,m3,0.00,0,0,4,9999999.00,1
B5043,"OLIFANTSKUIL RIVER
",Bridge,Bridge,12/9/2019,"TR02101
",23.64,Swartland,Ceres,West Coast,6/30/2022,09. Superstructure Drainage, 208. Clear scuppers,AS,10.00,360.00,No,3600.00,1,1,1,28.00,1
B5044,Geelkuil River Bridge,Bridge,Bridge,12/9/2019,TR02101+,28.61,Swartland,Ceres,West Coast,6/30/2022,17. Expansion Joints, 953. Ad-hoc item (describe under Remarks),P2,2.00,1140.00,No,2280.00,1,1,9,395.00,1
B5044,Geelkuil River Bridge,Bridge,Bridge,12/9/2019,TR02101+,28.61,Swartland,Ceres,West Coast,6/30/2022,07. Wing/ Retaining Walls, 120. Seal cracks,BU,15.00,790.00,m,11850.00,1,1,1,8.00,3
B5044,Geelkuil River Bridge,Bridge,Bridge,12/9/2019,TR02101+,28.61,Swartland,Ceres,West Coast,6/30/2022,09. Superstructure Drainage, 208. Clear scuppers,AS,12.00,360.00,No,4320.00,1,1,4,93.00,1
B5044,Geelkuil River Bridge,Bridge,Bridge,12/9/2019,TR02101+,28.61,Swartland,Ceres,West Coast,6/30/2022,11. Parapet, 118. Repair spall (including honeycombing),AS,2.00,790.00,L,1580.00,1,1,4,253.00,1
B5044,Geelkuil River Bridge,Bridge,Bridge,12/9/2019,TR02101+,28.61,Swartland,Ceres,West Coast,6/30/2022,14. Piers & Columns, 120. Seal cracks,AP,3.00,790.00,m,2370.00,1,1,4,169.00,1
B5044,Geelkuil River Bridge,Bridge,Bridge,12/9/2019,TR02101+,28.61,Swartland,Ceres,West Coast,6/30/2022,06. Abutments, 120. Seal cracks,BU,10.00,790.00,m,7900.00,1,1,4,51.00,1
B5046,Road over Rail Skimmelkrans,Bridge,Bridge,11/8/2019,MR00347,13.82,George,,Garden Route (Eden),6/30/2022,17. Expansion Joints, 306. New asphalt plug joint,BU,30.00,6540.00,m,196200.00,3,4,4,2.00,3
B5046,Road over Rail Skimmelkrans,Bridge,Bridge,11/8/2019,MR00347,13.82,George,,Garden Route (Eden),6/30/2022,17. Expansion Joints, 702. Traffic accommodation-Low (< 10 000 vpd),BU,1.00,146090.00,LS,146090.00,3,4,4,3.00,3
B5090,WAPADSKLOOF RIVER,Bridge,Bridge,11/21/2019,TR08301,52.91,Kannaland,Oudtshoorn,Garden Route (Eden),6/30/2022,11. Parapet, 118. Repair spall (including honeycombing),S2,15.00,790.00,L,11850.00,2,4,1,8.00,3
B5090,WAPADSKLOOF RIVER,Bridge,Bridge,11/21/2019,TR08301,52.91,Kannaland,Oudtshoorn,Garden Route (Eden),6/30/2022,20. Decks and Slabs, 118. Repair spall (including honeycombing),"S1,S3,S4",120.00,790.00,L,94800.00,3,4,4,4.00,3
B5090,WAPADSKLOOF RIVER,Bridge,Bridge,11/21/2019,TR08301,52.91,Kannaland,Oudtshoorn,Garden Route (Eden),6/30/2022,17. Expansion Joints, 203. Clean joint of loose material,"BU,AP",60.00,360.00,m,21600.00,2,4,4,19.00,2
B5090,WAPADSKLOOF RIVER,Bridge,Bridge,11/21/2019,TR08301,52.91,Kannaland,Oudtshoorn,Garden Route (Eden),6/30/2022,17. Expansion Joints, 306. New asphalt plug joint,"BU,AP",60.00,6540.00,m,392400.00,2,4,4,1.00,3
B5090,WAPADSKLOOF RIVER,Bridge,Bridge,11/21/2019,TR08301,52.91,Kannaland,Oudtshoorn,Garden Route (Eden),6/30/2022,20. Decks and Slabs, 654. Access-using scaffold (< 10 m),AS,6.00,4910.00,No,29460.00,3,4,4,14.00,2
B5090,WAPADSKLOOF RIVER,Bridge,Bridge,11/21/2019,TR08301,52.91,Kannaland,Oudtshoorn,Garden Route (Eden),6/30/2022,15. Bearings, 255. Replace - elastomeric,"BU,AP",25.00,4910.00,No,122750.00,2,4,1,1.00,3
B5090,WAPADSKLOOF RIVER,Bridge,Bridge,11/21/2019,TR08301,52.91,Kannaland,Oudtshoorn,Garden Route (Eden),6/30/2022,14. Piers & Columns, 120. Seal cracks,P1,3.00,790.00,m,2370.00,3,4,1,42.00,1
B5090,WAPADSKLOOF RIVER,Bridge,Bridge,11/21/2019,TR08301,52.91,Kannaland,Oudtshoorn,Garden Route (Eden),6/30/2022,07. Wing/ Retaining Walls, 120. Seal cracks,U1,2.00,790.00,m,1580.00,2,4,1,63.00,1
B5090,WAPADSKLOOF RIVER,Bridge,Bridge,11/21/2019,TR08301,52.91,Kannaland,Oudtshoorn,Garden Route (Eden),6/30/2022,06. Abutments, 120. Seal cracks,U1,3.00,790.00,m,2370.00,2,4,4,169.00,1
B5090,WAPADSKLOOF RIVER,Bridge,Bridge,11/21/2019,TR08301,52.91,Kannaland,Oudtshoorn,Garden Route (Eden),6/30/2022,05. Abutment Foundations, 158. Rock backfill,U1,15.00,2930.00,m3,43950.00,2,4,4,9.00,3
B5090,WAPADSKLOOF RIVER,Bridge,Bridge,11/21/2019,TR08301,52.91,Kannaland,Oudtshoorn,Garden Route (Eden),6/30/2022,03. Waterway, 404. Remove trees (girth < 500 mm),AS,10.00,790.00,No,7900.00,1,1,1,13.00,2
B5090,WAPADSKLOOF RIVER,Bridge,Bridge,11/21/2019,TR08301,52.91,Kannaland,Oudtshoorn,Garden Route (Eden),6/30/2022,03. Waterway, 209. Clear siltation,AS,6.00,670.00,m3,4020.00,1,1,1,25.00,1
B5090,WAPADSKLOOF RIVER,Bridge,Bridge,11/21/2019,TR08301,52.91,Kannaland,Oudtshoorn,Garden Route (Eden),6/30/2022,03. Waterway, 207. Clear debris,AS,6.00,790.00,m3,4740.00,1,1,1,21.00,1
B5090,WAPADSKLOOF RIVER,Bridge,Bridge,11/21/2019,TR08301,52.91,Kannaland,Oudtshoorn,Garden Route (Eden),6/30/2022,08. Surfacing, 502. Resurface or patch,AS,12.00,790.00,m2,9480.00,3,4,1,11.00,2
B5090,WAPADSKLOOF RIVER,Bridge,Bridge,11/21/2019,TR08301,52.91,Kannaland,Oudtshoorn,Garden Route (Eden),6/30/2022,20. Decks and Slabs, 108. Cut back reinforcement (tie rods) and make good,AS,6.00,240.00,No,1440.00,3,4,4,278.00,1
B5104,BRIDGE OVER SALT RIVER,Bridge,Bridge,11/7/2019,TR07701,26.30,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,03. Waterway, 207. Clear debris,P1,80.00,790.00,m3,63200.00,1,1,4,6.00,3
B5104,BRIDGE OVER SALT RIVER,Bridge,Bridge,11/7/2019,TR07701,26.30,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,06. Abutments, 102. Apply silanes,AS,10.00,510.00,m2,5100.00,2,4,4,78.00,1
B5104,BRIDGE OVER SALT RIVER,Bridge,Bridge,11/7/2019,TR07701,26.30,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,11. Parapet, 118. Repair spall (including honeycombing),S2,1.00,790.00,L,790.00,1,1,1,127.00,1
B5105,"BRIDGE OVER MODDER RIVER
",Bridge,Bridge,12/4/2019,TR07701,55.99,Swartland,Ceres,West Coast,6/30/2022,06. Abutments, 120. Seal cracks,U1,5.00,790.00,m,3950.00,1,1,4,101.00,1
B5105,"BRIDGE OVER MODDER RIVER
",Bridge,Bridge,12/4/2019,TR07701,55.99,Swartland,Ceres,West Coast,6/30/2022,20. Decks and Slabs, 118. Repair spall (including honeycombing),S1,20.00,790.00,L,0.00,0,0,1,9999999.00,1
B5105,"BRIDGE OVER MODDER RIVER
",Bridge,Bridge,12/4/2019,TR07701,55.99,Swartland,Ceres,West Coast,6/30/2022,17. Expansion Joints, 316. Replace pressfit seal with silicone,"BU,AP",80.00,1660.00,m,0.00,0,0,4,9999999.00,1
B5105,"BRIDGE OVER MODDER RIVER
",Bridge,Bridge,12/4/2019,TR07701,55.99,Swartland,Ceres,West Coast,6/30/2022,09. Superstructure Drainage, 208. Clear scuppers,AS,40.00,360.00,No,0.00,0,0,4,9999999.00,1
B5105,"BRIDGE OVER MODDER RIVER
",Bridge,Bridge,12/4/2019,TR07701,55.99,Swartland,Ceres,West Coast,6/30/2022,04. Approach Embankment Protection Works, 401. Apply weed killer/ant poison and remove growth,BU,20.00,80.00,m2,1600.00,1,1,1,62.00,1
B5105,"BRIDGE OVER MODDER RIVER
",Bridge,Bridge,12/4/2019,TR07701,55.99,Swartland,Ceres,West Coast,6/30/2022,17. Expansion Joints, 203. Clean joint of loose material,"BU,AP",80.00,360.00,m,0.00,0,0,4,9999999.00,1
B5106,ROAD OVER RAIL AT LANGEENHEID,Bridge,Bridge,11/15/2019,TR07701,121.52,Saldanha Bay,Ceres,West Coast,6/30/2022,17. Expansion Joints, 203. Clean joint of loose material,"BU,AP",6.00,360.00,m,2160.00,1,1,1,46.00,1
B5109,Parow North interchange no 2,Bridge,Bridge,11/19/2019,TR00901,11.39,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,18. Longitudinal Members, 103. Clean concrete surface,"S1,S4",200.00,160.00,m2,32000.00,3,4,9,28.00,1
B5109,Parow North interchange no 2,Bridge,Bridge,11/19/2019,TR00901,11.39,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,20. Decks and Slabs, 125. Waterproofing of top surface,AS,1500.00,1660.00,m2,2490000.00,3,4,9,0.00,3
B5109,Parow North interchange no 2,Bridge,Bridge,11/19/2019,TR00901,11.39,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,04. Approach Embankment Protection Works, 155. Earth backfill,BU,2.00,670.00,m3,1340.00,3,4,1,75.00,1
B5109,Parow North interchange no 2,Bridge,Bridge,11/19/2019,TR00901,11.39,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,20. Decks and Slabs, 120. Seal cracks,"S1,S4",200.00,790.00,m,158000.00,3,4,9,6.00,3
B5109,Parow North interchange no 2,Bridge,Bridge,11/19/2019,TR00901,11.39,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,21. Miscellaneous Items, 554. Corrosion protection to masts,"P1,P3",2.00,1660.00,m2,3320.00,3,4,9,271.00,1
B5109,Parow North interchange no 2,Bridge,Bridge,11/19/2019,TR00901,11.39,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,20. Decks and Slabs, 118. Repair spall (including honeycombing),S4,5.00,790.00,L,3950.00,3,4,9,228.00,1
B5109,Parow North interchange no 2,Bridge,Bridge,11/19/2019,TR00901,11.39,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,20. Decks and Slabs, 108. Cut back reinforcement (tie rods) and make good,S4,4.00,240.00,No,960.00,3,4,9,938.00,1
B5109,Parow North interchange no 2,Bridge,Bridge,11/19/2019,TR00901,11.39,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,20. Decks and Slabs, 103. Clean concrete surface,AS,1500.00,160.00,m2,240000.00,3,4,9,4.00,3
B5109,Parow North interchange no 2,Bridge,Bridge,11/19/2019,TR00901,11.39,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,17. Expansion Joints, 203. Clean joint of loose material,AP,50.00,360.00,m,18000.00,3,4,1,6.00,3
B5109,Parow North interchange no 2,Bridge,Bridge,11/19/2019,TR00901,11.39,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,14. Piers & Columns, 103. Clean concrete surface,AP,300.00,160.00,m2,48000.00,3,4,4,8.00,3
B5109,Parow North interchange no 2,Bridge,Bridge,11/19/2019,TR00901,11.39,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,11. Parapet, 953. Ad-hoc item (describe under Remarks),AS,10.00,1140.00,No,11400.00,3,4,9,79.00,1
B5109,Parow North interchange no 2,Bridge,Bridge,11/19/2019,TR00901,11.39,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,06. Abutments, 120. Seal cracks,U2,30.00,790.00,m,23700.00,3,4,9,38.00,1
B5109,Parow North interchange no 2,Bridge,Bridge,11/19/2019,TR00901,11.39,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,04. Approach Embankment Protection Works, 159. Stone pitching,BU,4.00,1010.00,m2,4040.00,3,4,1,25.00,1
B5109,Parow North interchange no 2,Bridge,Bridge,11/19/2019,TR00901,11.39,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,02. Guardrail, 451. Attach guardrail to endblock,BU,4.00,3280.00,No,13120.00,3,4,4,30.00,1
B5109,Parow North interchange no 2,Bridge,Bridge,11/19/2019,TR00901,11.39,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,06. Abutments, 101. Apply protective coating,U2,30.00,510.00,m2,15300.00,3,4,9,59.00,1
B5109,Parow North interchange no 2,Bridge,Bridge,11/19/2019,TR00901,11.39,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,17. Expansion Joints, 953. Ad-hoc item (describe under Remarks),AP,5.00,1140.00,No,0.00,0,0,1,9999999.00,1
B5110,ROAD OVER RAIL NEAR WELLINGTON,Bridge,Bridge,11/21/2019,MR00027,75.10,Drakenstein,Paarl,Cape Winelands,6/30/2022,21. Miscellaneous Items, 953. Ad-hoc item (describe under Remarks),U2,1.00,1140.00,No,1140.00,1,1,0,0.00,3
